Instrument,InstrumentSub,Sector,Periode ,waarde
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2010-12,288180
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2010-12,530461
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2010-12,29719
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2010-12,54966
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2010-12,32548
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2010-12,269885
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2010-12,7641
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2010-12,4.35
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2010-12,4.77
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2010-12,16191
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2010-12,5934
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2010-12,5.28
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2010-12,7.97
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2010-12,14715
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2010-12,3.49
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2010-12,4.22
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2010-12,3.77
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2010-12,2.65
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-01,290337
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-01,530618
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-01,29628
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-01,55651
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-01,33387
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-01,274188
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-01,6721
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-01,4.39
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-01,4.75
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-01,16142
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-01,5950
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-01,5.23
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-01,7.82
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-01,11738
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-01,3.49
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-01,4.24
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-01,3.69
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-01,2.43
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-02,289885
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-02,531165
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-02,29196
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-02,55797
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-02,33875
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-02,273946
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-02,6418
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-02,4.41
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-02,4.75
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-02,15719
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-02,5944
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-02,5.23
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-02,8.08
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-02,10101
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-02,3.49
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-02,4.39
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-02,3.78
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-02,2.43
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-03,290119
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-03,531682
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-03,29125
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-03,55797
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-03,34412
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-03,273487
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-03,6803
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-03,4.5
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-03,4.75
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-03,15735
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-03,5651
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-03,5.3
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-03,7.98
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-03,11346
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-03,3.53
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-03,4.56
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-03,3.92
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-03,2.47
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-04,291967
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-04,532358
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-04,29060
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-04,56057
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-04,33886
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-04,274480
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-04,6878
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-04,4.59
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-04,4.76
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-04,15702
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-04,5655
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-04,5.37
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-04,7.88
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-04,12075
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-04,3.63
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-04,4.62
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-04,4.02
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-04,2.55
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-05,292568
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-05,533456
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-05,28638
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-05,60476
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-05,34995
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-05,277111
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-05,6724
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-05,4.64
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-05,4.77
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-05,15262
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-05,5669
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-05,5.28
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-05,7.83
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-05,11903
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-05,3.65
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-05,4.79
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-05,4.17
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-05,2.71
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-06,293088
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-06,534206
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-06,28644
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-06,60425
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-06,35835
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-06,278491
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-06,6514
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-06,4.64
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-06,4.78
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-06,15373
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-06,5591
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-06,5.28
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-06,7.86
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-06,11395
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-06,3.77
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-06,4.73
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-06,4.18
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-06,3.03
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-07,295005
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-07,534977
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-07,28700
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-07,59322
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-07,36616
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-07,278695
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-07,6329
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-07,4.67
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-07,4.78
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-07,15346
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-07,5553
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-07,5.65
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-07,8.01
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-07,14755
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-07,3.73
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-07,4.63
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-07,3.89
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2011-07,2.95
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2011-08,295501
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-08,534674
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2011-08,28934
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2011-08,56577
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2011-08,37402
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2011-08,277921
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2011-08,5947
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2011-08,4.64
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2011-08,4.79
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2011-08,15563
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2011-08,5574
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2011-08,5.74
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2011-08,8
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2011-08,10938
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2011-08,3.71
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2011-08,4.57
